Source,InformationFlow,Destination,SourceLayer,DestLayer
Chatchai Kittisak - Commercial Vehicle Driver,cv driver input,KPetrol Mon 011 - Commercial Vehicle OBE,Physical,Physical
Daran Boonprasert - Commercial Vehicle Driver,cv driver input,KPetrol Mon 012 - Commercial Vehicle OBE,Physical,Physical
Ekkarat Phanichkul - Commercial Vehicle Driver,cv driver input,KPetrol Mon 013 - Commercial Vehicle OBE,Physical,Physical
Fon Thongchai - Commercial Vehicle Driver,cv driver input,KPetrol Mon 014 - Commercial Vehicle OBE,Physical,Physical
Gunnika Wattanapanich - Commercial Vehicle Driver,cv driver input,KPetrol Mon 015 - Commercial Vehicle OBE,Physical,Physical
Hiran Boonsiri - Commercial Vehicle Driver,cv driver input,KPetrol Mon 016 - Commercial Vehicle OBE,Physical,Physical
Issariya Chotiphan - Commercial Vehicle Driver,cv driver input,KPetrol Mon 017 - Commercial Vehicle OBE,Physical,Physical
Jitsupa Prasertkul - Commercial Vehicle Driver,cv driver input,KPetrol Mon 018 - Commercial Vehicle OBE,Physical,Physical
Kamonchanok Srisuwan - Commercial Vehicle Driver,cv driver input,KPetrol Mon 019 - Commercial Vehicle OBE,Physical,Physical
Lerdchai Chantarak - Commercial Vehicle Driver,cv driver input,KPetrol Mon 020 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,CPI V01 EQ01 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,CPI V02 EQ02 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,CPI V03 EQ03 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,CPI V04 EQ04 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,CPI V05 EQ05 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,CPI V06 EQ06 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 01 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 02 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 03 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 04 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 05 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 06 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 07 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 08 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 09 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KWP Sensor 10 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM01 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM02 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM03 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM04 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM05 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM06 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM07 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM08 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM09 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM10 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM11 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM12 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM13 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM14 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KM15 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0001 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0002 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0003 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0003 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0005 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0006 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0007 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0008 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0009 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BRLS0010 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen01 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen02 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen03 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen04 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen05 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen06 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen07 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen08 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen 09 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen10 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen11 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,BasSen12 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 001 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 002 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 003 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 004 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 005 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 006 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 007 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 008 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 009 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 010 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 011 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 012 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 013 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 014 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 015 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 016 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 017 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 018 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 019 - Commercial Vehicle OBE,Physical,Physical
GPS - Location and Time Data Source,location and time,KPetrol Mon 020 - Commercial Vehicle OBE,Physical,Physical
CP1514 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,CPI V01 EQ01 - Commercial Vehicle OBE,Physical,Physical
CP5892 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,CPI V02 EQ02 - Commercial Vehicle OBE,Physical,Physical
CP5896 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,CPI V03 EQ03 - Commercial Vehicle OBE,Physical,Physical
CP4451 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,CPI V04 EQ04 - Commercial Vehicle OBE,Physical,Physical
CP9855 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,CPI V05 EQ05 - Commercial Vehicle OBE,Physical,Physical
CP0192 - Scania V8 770 - Basic Commercial Vehicle,host commercial vehicle status,CPI V06 EQ06 - Commercial Vehicle OBE,Physical,Physical
KW2048 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 01 - Commercial Vehicle OBE,Physical,Physical
KW4729- Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 02 - Commercial Vehicle OBE,Physical,Physical
KW9943 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 03 - Commercial Vehicle OBE,Physical,Physical
KW5928 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 04 - Commercial Vehicle OBE,Physical,Physical
KW7859 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 05 - Commercial Vehicle OBE,Physical,Physical
KW4711 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 06 - Commercial Vehicle OBE,Physical,Physical
KW9860  - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 07 - Commercial Vehicle OBE,Physical,Physical
KW2187 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 08 - Commercial Vehicle OBE,Physical,Physical
KW3175 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 09 - Commercial Vehicle OBE,Physical,Physical
KW8930 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,KWP Sensor 10 - Commercial Vehicle OBE,Physical,Physical
KM0291 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,KM01 - Commercial Vehicle OBE,Physical,Physical
KM3678 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,KM02 - Commercial Vehicle OBE,Physical,Physical
KM7120 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,KM03 - Commercial Vehicle OBE,Physical,Physical
KM9442 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,KM04 - Commercial Vehicle OBE,Physical,Physical
KM0911 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,KM05 - Commercial Vehicle OBE,Physical,Physical
KM8775 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,KM06 - Commercial Vehicle OBE,Physical,Physical
KM9902 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,KM07 - Commercial Vehicle OBE,Physical,Physical
KM5146 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,KM08 - Commercial Vehicle OBE,Physical,Physical
KM5468 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,KM09 - Commercial Vehicle OBE,Physical,Physical
KM5578- Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,KM10 - Commercial Vehicle OBE,Physical,Physical
KM4617 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,KM11 - Commercial Vehicle OBE,Physical,Physical
KM7859 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,KM12 - Commercial Vehicle OBE,Physical,Physical
KM9734 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,KM13 - Commercial Vehicle OBE,Physical,Physical
KM5685 - Scania V8 770 - Basic Commercial Vehicle,host commercial vehicle status,KM14 - Commercial Vehicle OBE,Physical,Physical
KM59806 - Scania V8 770 - Basic Commercial Vehicle,host commercial vehicle status,KM15 - Commercial Vehicle OBE,Physical,Physical
BR4511 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0001 - Commercial Vehicle OBE,Physical,Physical
BR7918 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0002 - Commercial Vehicle OBE,Physical,Physical
BR5411 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0003 - Commercial Vehicle OBE,Physical,Physical
BR9879 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0003 - Commercial Vehicle OBE,Physical,Physical
BR3417 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0005 - Commercial Vehicle OBE,Physical,Physical
BR4132 - Scania R 770 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0006 - Commercial Vehicle OBE,Physical,Physical
BR4185 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0007 - Commercial Vehicle OBE,Physical,Physical
BR3526 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0008 - Commercial Vehicle OBE,Physical,Physical
BR6872 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0009 - Commercial Vehicle OBE,Physical,Physical
BR4248 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,BRLS0010 - Commercial Vehicle OBE,Physical,Physical
BT4869 - Scania V8 770 - Basic Commercial Vehicle,host commercial vehicle status,BasSen01 - Commercial Vehicle OBE,Physical,Physical
BT2371 - Scania V8 770 - Basic Commercial Vehicle,host commercial vehicle status,BasSen02 - Commercial Vehicle OBE,Physical,Physical
BT4452 - Scania V8 770 - Basic Commercial Vehicle,host commercial vehicle status,BasSen03 - Commercial Vehicle OBE,Physical,Physical
BT1429 - Scania V8 770 - Basic Commercial Vehicle,host commercial vehicle status,BasSen04 - Commercial Vehicle OBE,Physical,Physical
BT8367 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,BasSen05 - Commercial Vehicle OBE,Physical,Physical
BT3567 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,BasSen06 - Commercial Vehicle OBE,Physical,Physical
BT4251 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,BasSen07 - Commercial Vehicle OBE,Physical,Physical
BT4139 - Volvo FH16 - Basic Commercial Vehicle,host commercial vehicle status,BasSen08 - Commercial Vehicle OBE,Physical,Physical
BT7652 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,BasSen 09 - Commercial Vehicle OBE,Physical,Physical
BT8371 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,BasSen10 - Commercial Vehicle OBE,Physical,Physical
BT8833 - Komatsu 930E-5 - Basic Commercial Vehicle,host commercial vehicle status,BasSen11 - Commercial Vehicle OBE,Physical,Physical
